record_id,t_start,status,HR_mean,Mean_NN,SDNN,RMSSD,NN50,pNN50,CV,LF,HF,Total_Power,LF_HF_Ratio,LF_norm,HF_norm,SD1,SD2,SampEn
afdb_00735,0.0,0,53.659878921298855,1118.153846153846,35.457797232983275,47.47715239986396,8,32.0,0.031711018438964136,99.76292746481653,963.2532013919275,1118.651313969609,0.10356874736637921,9.384893112779942,90.61510688722007,34.23565392978426,36.63919716957183,0.0
afdb_00735,30.0,0,53.43007915567282,1122.962962962963,39.808659167690756,48.819920272206915,7,26.923076923076923,0.035449663506848625,347.99655254432787,412.4558967555107,1046.2812536215638,0.8437182139515099,45.76177680336676,54.23822319663324,35.19597879129,43.93975155120706,0.0
afdb_00735,60.0,0,53.24959038776626,1126.7692307692305,33.23168089917567,47.36243236997,7,28.000000000000004,0.029492889929634343,415.4686484677294,656.1845077730878,1267.0391411311791,0.6331582711053592,38.768947401333186,61.231052598666814,34.17913593602571,32.256408625821166,0.0
afdb_00735,90.0,0,53.58560465731675,1119.7037037037037,26.15753283886967,36.82808293011857,6,23.076923076923077,0.023361120225240842,128.83125091291134,384.7045673669483,584.8118750331729,0.3348836011869502,25.087101294013863,74.91289870598614,26.542273973650154,25.76704757516437,1.6094379124341003
afdb_00735,120.0,0,53.69928400954653,1117.3333333333335,23.058454147931684,32.75080738875509,2,7.6923076923076925,0.020637041301848163,163.06267747303212,360.23530274060136,593.0366088220995,0.4526560174210646,31.160578415850694,68.83942158414929,23.61459783204459,22.488561194868172,1.3862943611198906
afdb_00735,150.0,0,53.75630475179188,1116.148148148148,35.88839935100585,41.64317286367327,9,34.61538461538461,0.03215379554277801,733.1842951928063,285.86297978543774,1365.5301938753955,2.5648102309124385,71.94801587673734,28.051984123262653,30.028499283692682,40.91752249005092,0.0
afdb_00735,180.0,0,53.235053235053236,1127.076923076923,31.542888995042155,44.369358796348,5,20.0,0.0279864562473074,116.67205317398543,498.3764304923302,734.646549376328,0.234104275474522,18.969570086328986,81.03042991367101,32.007499121292064,31.07133232269886,0.0
afdb_00735,210.0,0,52.89968652037618,1134.2222222222222,37.16629297271119,48.15360039259187,9,34.61538461538461,0.03276808745634803,88.46279772607755,608.1418012912554,890.6645035391185,0.1454640965943243,12.69914063887431,87.30085936112569,34.58483438200718,39.579740997585326,0.0
afdb_00735,240.0,0,53.06122448979591,1130.769230769231,28.6165094898817,41.83778196797449,6,24.0,0.0253071172359498,27.09955662397681,602.7934724570124,663.7840994383727,0.04495661924393082,4.302247425013566,95.69775257498644,30.19359755532975,26.94727996358379,1.791759469228055
afdb_00735,270.0,0,52.84446764091857,1135.4074074074076,31.801377884110302,45.88279382548064,8,30.76923076923077,0.028008781408891504,34.57836324845333,708.4484011122869,866.0457921113956,0.04880858393379699,4.653717053947938,95.34628294605206,33.0446783799023,30.507449933168413,0.0
afdb_00735,300.0,0,53.061224489795954,1130.76923076923,33.21241658453629,46.27569556474175,8,32.0,0.029371524870678373,133.7181572560372,779.5029607670235,1048.5155408799403,0.1715428471553973,14.642473177307814,85.3575268226922,33.39341252403448,33.03042886141837,0.0
afdb_00735,330.0,0,53.03823991618642,1131.2592592592607,29.727729340422993,38.781438859315344,6,23.076923076923077,0.02627844068201348,63.13475608462119,437.3064658180381,656.1466623440996,0.1443718788070501,12.61581846606983,87.38418153393017,27.964813055519464,31.391798518796918,0.0
afdb_00735,360.0,0,53.599788247750155,1119.407407407407,31.294210891590044,36.22154055254106,4,15.384615384615385,0.02795605128616105,35.89580219642886,276.42792899104325,386.39635973637223,0.12985591697426474,11.493139525437607,88.50686047456239,26.043277591193913,35.78271877544582,0.0
afdb_00735,390.0,0,53.41002465078067,1123.384615384614,38.32813788649254,51.174993893496264,11,44.0,0.034118446488934785,435.2916833090052,960.8698886696177,1728.001653106723,0.4530183414444309,31.17774418415737,68.82225581584264,36.93164857769477,39.675504294534505,0.0
afdb_00735,420.0,0,53.15658222863893,1128.7407407407406,27.243337354284733,34.76514611813451,5,19.230769230769234,0.024136045037593118,235.00283883105396,356.0670360912613,786.0933247312214,0.659996054144203,39.75889295016779,60.24110704983222,25.068521480747442,29.25693236086169,0.0
afdb_00735,450.0,0,53.4512339976244,1122.5185185185182,39.36649333787213,52.48296426900387,8,30.76923076923077,0.03506979411780876,41.47360848194556,1064.9991547696936,1197.6617169332583,0.038942386288479486,3.748271973732573,96.25172802626743,37.804354653521514,40.86896578911959,0.0
afdb_00735,480.0,0,52.98193180274416,1132.4615384615392,33.568116741019516,49.07463703381437,10,40.0,0.02964172786532084,91.71105386033555,921.8315639430868,1071.1930524731238,0.09948786464638536,9.048564140212898,90.9514358597871,35.416380391004466,31.61197436221129,0.0
afdb_00735,510.0,0,52.76185513288159,1137.1851851851877,22.81200263867515,35.88014235456055,7,26.923076923076923,0.02006005964187818,40.42615719894323,287.89536136214457,377.1583086663434,0.14041961984962664,12.312978258664304,87.68702174133568,25.872587215626613,19.271329988966475,0.0
afdb_00735,540.0,0,53.60087960417826,1119.3846153846125,34.29177968326825,47.93328697261837,12,48.0,0.03063449257026446,168.70381538779625,645.5685671772807,1007.1052675943737,0.2613259442377222,20.71835162287521,79.2816483771248,34.585931629296134,33.99508260065375,0.0
afdb_00735,570.0,0,53.36671498221111,1124.296296296296,35.11608749761865,45.30919417651633,7,26.923076923076923,0.03123383721293002,77.67820800333669,422.48855362171264,750.3844632968633,0.18385872785772114,15.530461830562075,84.46953816943793,32.672924570676805,37.399989335288346,0.0
afdb_00735,600.0,0,53.40894105235396,1123.4074074074072,27.594953913369046,34.34664914793378,3,11.538461538461538,0.02456362111502586,88.10080554997377,420.8925681760195,667.4151645080098,0.20931898591549744,17.30883152860083,82.69116847139917,24.737638715734892,30.182978543074533,0.0
afdb_00735,630.0,0,53.293249521727155,1125.8461538461559,32.02460592443454,37.91358595542587,7,28.000000000000004,0.028444921906097858,66.1168365786025,615.5433332146608,814.6630603907435,0.1074121560756882,9.699383873148212,90.30061612685178,27.36079920859504,36.09068350554753,0.0
afdb_00735,660.0,0,53.20546505517607,1127.703703703703,28.885469883166454,40.405635555181384,6,23.076923076923077,0.02561441430785256,62.010926975944,335.2859825186367,440.541813943532,0.18494935729231438,15.608207739353144,84.39179226064685,29.126567306813875,28.64234308963346,0.0
afdb_00735,690.0,0,53.1635599894986,1128.5925925925917,38.185034582894126,51.29702345540614,8,30.76923076923077,0.03383420627914618,363.2980762850632,601.1171054863524,1301.9869773859089,0.6043715491861201,37.6702983478304,62.32970165216959,36.988147789839545,39.34552903787962,1.0986122886681098
afdb_00735,720.0,0,52.724077328646814,1137.9999999999986,32.697400508303495,48.312317270040026,8,32.0,0.028732337880758817,112.81777939998551,858.4340662106949,1075.378879349939,0.13142276598829128,11.61570811008865,88.38429188991135,34.86163124889394,30.37937897105457,1.0986122886681098
afdb_00735,750.0,0,53.613979348689426,1119.1111111111113,38.94506321367865,44.34133338267454,8,30.76923076923077,0.03479999691452619,462.80237423883983,644.9143681187519,1539.5700414063838,0.7176183337159288,41.77984827184624,58.220151728153745,31.942448246805085,44.86776011163284,0.0
afdb_00735,780.0,0,52.10420841683357,1151.5384615384637,33.64429314961875,43.590824722607415,7,28.000000000000004,0.02921682103841302,74.05362144546433,398.27505642061857,548.6877469975941,0.18593587585172858,15.678408895269408,84.32159110473059,31.382372971650998,35.76343928851299,0.0
afdb_00735,810.0,0,52.574818010245316,1141.23076923077,35.34097643508102,49.83813800696046,10,40.0,0.030967423406312547,205.31033602986537,764.9862454047324,1193.1266898338167,0.2683843497359113,21.159544407165797,78.84045559283419,35.869392709297045,34.804538460323414,0.0
afdb_00735,840.0,0,52.69558167815173,1138.6153846153818,42.134144750395684,43.861600518033185,7,28.000000000000004,0.03700472110222573,857.0113620830125,187.4955179920713,1548.243676893677,4.570836525912332,82.04937453560926,17.95062546439075,31.653541139476076,50.48391467612321,0.0
afdb_00735,870.0,0,52.88587098459117,1134.5185185185208,31.53797511959674,47.78155421371397,8,30.76923076923077,0.027798554721503995,31.986011676106234,499.4289405292575,598.4396952108419,0.06404517055461353,6.019027417908507,93.98097258209148,34.41001643082781,28.376724943494914,1.3862943611198906
afdb_00735,900.0,0,53.14799672935409,1128.923076923076,30.44854423702129,48.15973421853452,9,36.0,0.026971318825380015,73.2296783790857,665.7629879515449,773.998974855985,0.10999361590286459,9.909391759284688,90.09060824071531,34.74401627138997,25.437787357415235,0.0
afdb_00735,930.0,0,56.5964090554254,1060.1379310344837,171.16235486852437,238.48330279977517,9,32.142857142857146,0.16145291085048147,1306.213895616851,870.5001560972339,3352.439976668643,1.5005326380101744,60.00852039284875,39.99147960715124,171.52031055014675,170.8036490156418,0.9490805546971459
afdb_00735,960.0,0,68.72389165880617,873.0588235294108,272.3906442989667,182.40015948957333,21,63.63636363636363,0.3119957521279099,8393.987721984136,2977.7142460404975,21983.546886977445,2.8189366166164946,73.81470025847192,26.185299741528073,130.77675866170745,362.34067615594853,1.4350845252893227
afdb_00735,990.0,0,56.91828160997433,1054.1428571428557,71.81442869863976,58.28156432990575,6,22.22222222222222,0.06812589793880999,1153.9541077193373,489.3593418866892,3603.2848814191034,2.3580915064793726,70.22118074893078,29.778819251069226,41.88982972939764,92.51954660430467,0.0
