HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,SD1,SD2,SampEn,status
0.12190968565477778,0.7234863044085194,0.07695121222983851,0.07485719483479567,0.25925925925925924,0.14893617021276595,0.059379825526034886,0.0011025156633119684,0.0011081065972781982,0.02616449304994293,0.30157126296549086,0.6984287370345093,0.0011047964456128284,0.07486342837266056,0.07753957503341857,0.48604463034067197,0
0.1355587855392859,0.6984715800222587,0.044749038775264385,0.03180783039641348,0.07407407407407407,0.0425531914893617,0.03265190808141391,0.0007800036048787481,0.0004079715051088209,0.05022777841978376,0.45942898847897795,0.5405710115210223,0.0005121746797076725,0.03182381464076921,0.05050080915632254,0.6050742832379817,0
0.13783551799467797,0.6943928244696225,0.053652535389396155,0.03839166064513548,0.10714285714285714,0.06382978723404255,0.0406153700837172,0.0010045983083044083,0.0015704254222377474,0.016806301689599235,0.21550773800901096,0.7844922619909892,0.0014076090322173557,0.03845419677195948,0.06513545560893268,0.6050742832379817,0
0.1314078848661222,0.7059759973381365,0.050388447073036455,0.04478651325879231,0.1481481481481481,0.0851063829787234,0.03728323608263306,0.0008169894492478779,0.0012554276968332284,0.017098960564133986,0.21849158312862677,0.7815084168713735,0.0011288801472448642,0.04485872424956362,0.05580743905737752,0.6050742832379817,0
0.13494910735585608,0.6995682846874696,0.10158180784864206,0.11387237900441366,0.35714285714285715,0.2127659574468085,0.08228532780564334,0.004013403861389297,0.004358194053409318,0.02421845732009456,0.2851389973234317,0.7148610026765685,0.0042583147454471676,0.11400384010941952,0.08996722795477956,0.5416098587941885,0
0.1383534358464279,0.6934686351450063,0.05153444329356119,0.0477907407232938,0.1851851851851852,0.10638297872340426,0.038794929841600836,0.000633567967488601,0.0015944154973788526,0.010420687952927846,0.14473900568076709,0.8552609943192331,0.001319131341235549,0.04786749685274801,0.05500357511770084,0.6050742832379817,0
0.13437464582480774,0.700603376731038,0.041332476992324355,0.039153397487582835,0.14285714285714285,0.0851063829787234,0.029590302900651483,0.0003028207504217822,0.00042086163907910135,0.018914998669414554,0.2365493600995159,0.7634506399004843,0.00038553423884028185,0.039215283953695376,0.04241816022663468,0.5416098587941885,0
0.14269905253715898,0.6857670574398766,0.05448826409398834,0.050553623433999224,0.21428571428571427,0.1276595744680851,0.04172729309396744,0.0016820295841065863,0.001342491743223407,0.03296207513807678,0.3539165071353087,0.6460834928646915,0.0014374449579029717,0.05062872827367462,0.05649254874415442,0.6050742832379817,0
0.14624235827703458,0.6795565051784598,0.05014478674060763,0.051724050592097386,0.2857142857142857,0.1702127659574468,0.03814593356914226,0.00017878681447606199,0.0012014430700845026,0.003877506649069108,0.05887465930441809,0.941125340695582,0.0009085604339257898,0.05169084095896896,0.04659072255237408,0.5885895900529909,0
0.1752799606699602,0.6308841770852869,0.09439499785223686,0.10350707867186251,0.10344827586206896,0.06382978723404255,0.08113652874612916,0.0005550321734057189,0.00034525204804794425,0.0422188091799952,0.4146582511241447,0.5853417488758554,0.00040325972061769295,0.10360979582941321,0.08510073347939442,0.3093362491879488,0
