HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,status
59.42622950819672,1009.6551724137931,49.97733476434894,84.02720647844633,32.142857142857146,9,4.949940943190298,1.9278475372999547e-05,0.00039759382820848493,0.04848786375750923,4.624551740994051,95.37544825900595,0.0004168723035814845,0
57.9950289975145,1034.5714285714284,43.98268057401923,57.56542171979472,25.925925925925924,7,4.251294725464438,0.00022439101510974066,0.0005668039915048655,0.39588820557523274,28.361025187693368,71.63897481230663,0.0007911950066146062,0
59.13827090960293,1014.5714285714286,27.37318040146258,28.052860156550125,7.4074074074074066,2,2.6980042637318795,0.00015883858651308646,0.0002092868971696555,0.7589514138781759,43.14794643501964,56.852053564980366,0.00036812548368274193,0
59.32896890343697,1011.3103448275865,31.965498642260496,32.56641565434325,10.714285714285714,3,3.1608001248825492,0.00020448875020310698,0.0008028825494926432,0.2546932304511131,20.299243214976183,79.70075678502381,0.0010073712996957502,0
58.01104972375692,1034.285714285714,87.95573682376585,135.16957799303376,62.96296296296296,17,8.504007703955265,0.0002060135537095548,0.006753992495806709,0.030502484839516862,2.959962279398783,97.04003772060122,0.006960006049516264,0
58.79059350503921,1020.5714285714282,30.28192049713018,36.95041722813084,14.814814814814813,4,2.9671534641644923,0.00016635617185195906,0.0006420320611106273,0.2591088232637257,20.578747323213243,79.42125267678676,0.0008083882329625863,0
59.08720456397717,1015.4482758620692,56.68685045739025,84.31234446136654,35.714285714285715,10,5.582445881772334,0.000816045763414176,0.002226429164770982,0.3665267129655649,26.821774465729085,73.17822553427091,0.003042474928185158,0
59.37234944868534,1010.5714285714283,30.87301179254866,39.00997023553924,18.51851851851852,5,3.0550054078009707,0.00012907470199141882,0.0008151328452616614,0.15834805669005428,13.670162070503164,86.32983792949683,0.0009442075472530803,0
59.03908794788276,1016.275862068965,25.610958245764195,33.088625581272524,14.285714285714285,4,2.5200793605020424,6.184843009428508e-05,0.00021586911722142562,0.28650893138570005,22.270263687722792,77.72973631227721,0.0002777175473157107,0
59.73633617138151,1004.4137931034479,32.39655762288227,40.90406895582182,21.428571428571427,6,3.2254194282600457,0.0003421805486181671,0.000686490459546362,0.49844909548237937,33.26433290160712,66.73566709839288,0.001028671008164529,0
60.0331217223296,999.4482758620684,30.15624337973837,41.70645719103275,28.57142857142857,8,3.0172890491733826,3.663782008128599e-05,0.0006144653427589202,0.05962552731905744,5.627037645074018,94.37296235492597,0.0006511031628402063,0
62.46529705719038,960.5333333333344,52.97997886861964,77.20639601876435,10.344827586206897,3,5.515683530186658,0.0001131118506831788,0.00017725982368413777,0.638113297939045,38.95416139664288,61.04583860335712,0.0002903716743673166,0
62.56952169076757,958.9333333333325,145.55078112142485,160.48890819982458,62.06896551724138,18,15.178404594141925,6.078273346874549e-05,0.006153942618704753,0.00987703936075028,0.9780437593672217,99.02195624063278,0.006214725352173499,0
59.81848184818477,1003.0344827586215,72.48767518817748,115.70405598520969,64.28571428571429,18,7.226837804101846,0.00012293329519146042,0.0038620886854905537,0.03183077997491549,3.0848837418563266,96.91511625814367,0.003985021980682014,0
60.14933628318584,997.5172413793103,70.36568801099217,105.41889231603899,50.0,14,7.054082384951512,0.0006662476875841862,0.002275392374446886,0.29280562555552253,22.648851441198133,77.35114855880187,0.0029416400620310723,0
60.59789927282531,990.1333333333317,25.531229468261955,27.51300632867781,0.0,0,2.578564786048545,0.00014716453288480614,0.0005174598399116085,0.2843979793870467,22.142512208152958,77.85748779184705,0.0006646243727964147,0
60.703321239185065,988.4137931034479,36.88352055688197,45.78209256903563,17.857142857142858,5,3.7315869946608204,0.00011353714137581112,0.0003537087566156265,0.3209904738072158,24.29922699458171,75.7007730054183,0.0004672458979914376,0
58.642837196313835,1023.1428571428579,49.666826461885506,60.1430393743742,33.33333333333333,9,4.854339363769872,0.00015194102983417878,0.0008053709550548236,0.18865968393885743,15.87163142554785,84.12836857445215,0.0009573119848890024,0
60.450250138966105,992.5517241379308,26.354162326303378,31.71299868688761,14.285714285714285,4,2.6551928413799266,3.4737784258552275e-05,0.00033470552508495986,0.10378610944571239,9.402737410586784,90.59726258941322,0.00036944330934351213,0
59.83493810178808,1002.7586206896566,26.556752130928277,34.17601498125748,14.285714285714285,4,2.6483693665643706,1.484916307658818e-05,0.0004789164857273033,0.031005746344349782,3.007330119573752,96.99266988042625,0.0004937656488038914,0
59.9173553719009,1001.3793103448263,26.279288141471994,31.2409987036583,7.142857142857142,2,2.624309077488598,2.3331049744404628e-05,0.0003474169814922742,0.06715575515102867,6.292966591509829,93.70703340849018,0.00037074803123667883,0
