HR_mean,Mean_NN,SDNN,RMSSD,pNN50,NN50,CV,LF,HF,LF_HF_Ratio,LF_norm,HF_norm,Total_Power,status
58.664868509777484,1022.7586206896551,39.86790044363301,49.55379851604182,22.807017543859647,13,3.89807522881105,0.0004474839280128163,0.0012467840501893728,0.3589105330188082,26.411638168812445,73.58836183118756,0.0016942679782021891,0
58.58572015896942,1024.1403508771932,39.264414367070124,49.245739482141104,21.428571428571427,12,3.833889987191648,0.00017772986286794304,0.0005935453965494058,0.29943769069928095,23.043635939029993,76.95636406097,0.0007712752594173489,0
59.22396187882913,1013.1034482758622,30.40584526858724,32.797090157618605,12.280701754385964,7,3.001257701800646,0.00015440813759454663,0.00044427288557896477,0.347552467428495,25.791386667987908,74.20861333201209,0.0005986810231735114,0
58.664868509777484,1022.758620689655,63.219836534093005,94.90013217967393,40.35087719298245,23,6.181305662470322,0.00018667698860185355,0.0023203904425282383,0.08045067984267987,7.4460298228877955,92.5539701771122,0.0025070674311300917,0
58.37771405161817,1027.7894736842109,62.575308013083166,95.85107496230133,39.285714285714285,22,6.088339063132834,0.0005440011232354618,0.0015991523697122245,0.34018091930374184,25.383208670100636,74.61679132989937,0.002143153492947686,0
58.91115926327194,1018.4827586206897,40.243661974258714,58.250517654498466,19.298245614035086,11,3.951334633171393,0.00012302346669001773,0.000994531308628611,0.1236999435036977,11.0082717560705,88.9917282439295,0.0011175547753186287,0
59.191726765546356,1013.6551724137927,45.576445025887566,68.98156377142278,24.561403508771928,14,4.4962474681954685,0.00010335991514552724,0.0011918360381723337,0.08672326715680492,7.980253094580286,92.01974690541972,0.001295195953317861,0
59.19172676554636,1013.6551724137926,28.07543205469139,35.57251057730177,14.035087719298245,8,2.769722171676591,0.00021129519032315962,0.0005166412291489832,0.4089785684956024,29.026599668742858,70.97340033125714,0.0007279364194721428,0
59.35613682092556,1010.8474576271185,30.14494499815796,38.55314290153114,17.24137931034483,10,2.982145799616566,0.00014189396538326089,0.0005146016089539668,0.27573556497751617,21.613849495712365,78.38615050428763,0.0006564955743372277,0
59.845820935893975,1002.5762711864405,31.980707217501276,42.318985712360316,24.137931034482758,14,3.189852795903056,0.0001641288081455385,0.0005402712130440334,0.30378966005016744,23.30051152871378,76.69948847128623,0.0007044000211895719,0
61.24115405552533,979.7333333333331,47.259064834584116,62.957612859360125,20.33898305084746,12,4.823666116758043,0.00018375615558164282,0.0005323312308693565,0.34519138635084107,25.661135646077593,74.3388643539224,0.0007160873864509994,0
61.50061500615007,975.5999999999999,68.79377188996173,110.86592910939997,30.508474576271187,18,7.051432133042408,0.00024630712418837543,0.0015862586023997454,0.15527551675102264,13.440561537017892,86.55943846298211,0.0018325657265881208,0
60.269681285753215,995.5254237288133,67.88665907541265,110.68189896556002,43.103448275862064,25,6.819178843382845,0.0007923227379404392,0.00256811027821135,0.3085236427200003,23.577995280137145,76.42200471986285,0.003360433016151789,0
60.11411493003664,998.1016949152548,52.843847687852005,83.05212322640187,32.758620689655174,19,5.294435222088144,0.00015531754245647436,0.002985709619262824,0.05202031083478991,4.944800998519811,95.05519900148019,0.0031410271617192988,0
60.557125555107,990.7999999999997,41.577699368117145,60.00225984444257,18.64406779661017,11,4.196376601545938,0.00015983803803993468,0.0004351280715083029,0.36733561566340983,26.865066005406753,73.13493399459324,0.0005949661095482376,0
60.65507480792557,989.2000000000004,32.19685214637964,39.06708701881913,10.16949152542373,6,3.2548374591972933,3.09267520357069e-05,0.0005320394270576691,0.05812868457275945,5.4935364119941665,94.50646358800583,0.000562966179093376,0
59.63805867836575,1006.0689655172418,47.631576607739234,63.92978604577323,28.07017543859649,16,4.73442460112571,0.0002610974321029072,0.0022919334689477833,0.11392016201184753,10.226959336663473,89.77304066333652,0.0025530309010506906,0
59.61201670483631,1006.5084745762714,43.627882922759504,57.43962347391747,24.137931034482758,14,4.334576809313638,4.683854591743808e-05,0.00064608603396189,0.07249583407679866,6.759544585010241,93.24045541498975,0.0006929245798793281,0
60.12827365045434,997.8666666666661,27.352976268301788,33.603873868683145,15.254237288135593,9,2.7411454036913887,1.4285002227586899e-05,0.0006255778844457137,0.022834890079664445,2.2325098900259386,97.76749010997406,0.0006398628866733006,0
59.8843612334801,1001.9310344827599,26.44017548377406,33.001860659927736,14.035087719298245,8,2.6389216995782174,5.929157141676658e-05,0.000576011060149129,0.1029347794145064,9.332807463842006,90.667192536158,0.0006353026315658956,0
59.9756031444836,1000.4067796610169,27.967418632543204,33.581604159584856,13.793103448275861,8,2.795604668135079,0.00012826746891609803,0.0004696277924232154,0.273125805128047,21.453167002657437,78.54683299734256,0.0005978952613393135,0
59.92560958809752,1001.241379310345,51.406638367419205,79.82436861358507,31.57894736842105,18,5.1342902350707975,0.0002472043840264271,0.0012169449278210426,0.20313522689071073,16.883823393292012,83.11617660670798,0.0014641493118474698,0
59.967475267651515,1000.5423728813547,50.4843171393801,78.580509999105,25.862068965517242,15,5.045695065766753,7.423625555067769e-05,0.0007270893422715965,0.10210059649443676,9.264181220770453,90.73581877922955,0.0008013255978222742,0
60.36011458191251,994.0338983050833,24.61704350835743,27.472870630652196,3.4482758620689653,2,2.476479278053967,7.606310524065127e-05,0.00030033422940947083,0.25326152596795104,20.208194436699525,79.79180556330047,0.0003763973346501221,0
60.192616372391655,996.8,31.459847963686947,33.716665898656665,13.559322033898304,8,3.156084266019959,0.0001298721854416652,0.0006228571472923914,0.20851038798580016,17.25350398794008,82.74649601205992,0.0007527293327340566,0
60.450819672131075,992.5423728813571,34.61279513959814,37.626109790018624,22.413793103448278,13,3.4872863955537703,9.22397225942512e-05,0.0004445357695667752,0.20749673909063365,17.184041362041235,82.81595863795876,0.0005367754921610264,0
60.82474226804118,986.4406779661026,26.37676039978897,33.63085611100146,13.793103448275861,8,2.673932755305065,3.5487428832380394e-05,0.0005399937991170417,0.0657182154506345,6.166565842439488,93.83343415756052,0.0005754812279494221,0
60.54897739504842,990.9333333333337,27.21780739788187,32.32042959943026,8.47457627118644,5,2.7466840081285517,2.8473929907987076e-05,0.0004452837973642068,0.0639455782503976,6.01023018071589,93.9897698192841,0.0004737577272721939,0
60.86838901663735,985.7333333333335,27.40151342266826,33.5392509745086,8.47457627118644,5,2.7798099644259695,0.0001418893266573573,0.0005351215941071907,0.2651534309582269,20.958203524563796,79.04179647543621,0.000677010920764548,0
61.49221098660826,975.733333333335,23.657060197224265,29.125095475218767,3.389830508474576,2,2.4245415616176778,7.741463594857921e-05,0.00043610594268220226,0.17751337088518548,15.075274325907767,84.92472567409223,0.0005135205786307815,0
64.68130979652332,927.6250000000008,115.38142405028881,102.83597665816589,17.46031746031746,11,12.438369389601263,9.073526899544533e-05,0.0003202520421617523,0.2833245601900547,22.077389382160316,77.92261061783968,0.00041098731115719764,0
72.40547063555914,828.6666666666665,135.43045614153397,130.8761375510519,28.169014084507044,20,16.34317652552703,0.0011400662179992063,0.005825871366119563,0.19569024895216144,16.36629964354513,83.63370035645488,0.006965937584118769,0
71.20575071205745,842.6285714285721,108.1553058630772,102.20071187250386,18.84057971014493,13,12.83546624578767,0.0005196282686730195,0.0037179551795824845,0.13976184315685383,12.262372529488147,87.73762747051185,0.004237583448255504,0
60.92607636068228,984.8000000000014,436.4856881184202,651.1369977435812,18.64406779661017,11,44.322267274413036,2.3274943395146392,0.9309465481317455,2.500137461367178,71.42969351811134,28.570306481888665,3.2584408876463846,0
60.378371125721166,993.7333333333337,450.18858069935123,660.388791494988,28.8135593220339,17,45.30275533671183,0.08318639086166875,0.049452918887188155,1.6821330820013534,62.716242280796145,37.283757719203855,0.1326393097488569,0
62.168772931104705,965.1147540983617,126.93753035260934,127.62027007228482,26.666666666666668,16,13.152584168210968,0.0101215168289292,0.006067215971764964,1.66823084525617,62.52198336669807,37.47801663330193,0.016188732800694165,0
60.00827700372469,999.8620689655165,69.23325645347211,115.81958141261755,43.859649122807014,25,6.924280718549775,5.539126904646709e-05,0.002179172380503272,0.025418488937380287,2.4788405135664107,97.52115948643359,0.0022345636495497393,0
56.53008085514598,1061.3818181818176,599.007682227018,695.3074459865883,75.92592592592592,41,56.43658784857819,0.8556896533135756,0.26868144103967706,3.1847739464342575,76.10384664022114,23.89615335977885,1.1243710943532528,0
61.228874248066454,979.9298245614035,385.0643665882604,468.4393542086114,64.28571428571429,36,39.29509613207326,0.004660164532825497,0.02521668550499662,0.1848048004525455,15.5979111818215,84.4020888181785,0.029876850037822117,0
52.14600882470919,1150.6153846153845,103.4461409255954,90.14846142912872,47.05882352941176,24,8.990505629313681,0.0020065044658251732,0.0012450477814996553,1.6115883226652925,61.70912577142188,38.29087422857811,0.0032515522473248286,0
50.93032731223686,1178.08,66.71408381737604,68.83757872628954,51.02040816326531,25,5.66295020859161,0.0008741837697635004,0.0015337780726950322,0.5699545360088859,36.30388797485916,63.69611202514084,0.0024079618424585328,0
50.20491803278688,1195.1020408163267,52.68311118453122,66.50313275829082,54.166666666666664,26,4.408252131219313,0.0008626914296002088,0.001631738097649799,0.5286947892206156,34.58471847674469,65.4152815232553,0.002494429527250008,0
50.52935514918189,1187.4285714285718,45.34313619501839,58.24087911424425,45.83333333333333,22,3.81859905395968,9.788961261311823e-05,0.0009017707806892349,0.108552655186166,9.792286787490132,90.20771321250986,0.0009996603933023532,0
51.00652883569098,1176.3199999999997,35.297823254849675,48.257811041639314,32.6530612244898,16,3.000699066142689,0.00014616408948500085,0.00047875888621257677,0.3052979144497834,23.38913676871033,76.61086323128967,0.0006249229756975776,0
50.49145011444729,1188.32,39.957855348875086,56.04662781823542,38.775510204081634,19,3.362550100046712,4.8921652475721965e-05,0.0008731664764774372,0.056027863865185976,5.305528933689062,94.69447106631094,0.0009220881289531592,0
50.79924139799514,1181.1199999999997,124.65800399165717,141.99051419883492,51.02040816326531,25,10.55422006160739,8.348419542457342e-05,0.0013746625234011994,0.060730684079475926,5.725363185112277,94.27463681488773,0.0014581467188257728,0
50.95108695652176,1177.5999999999995,124.09344734299928,139.8774974244058,44.89795918367347,22,10.537826710512851,0.00439422055442705,0.013279976112313937,0.33089069718675795,24.86234954427107,75.13765045572895,0.017674196666740985,0
52.72952853598014,1137.8823529411768,70.71906307604,41.64612827142389,24.0,12,6.214971424176384,4.585266205020574e-05,0.0006326241086633509,0.07248010536159649,6.7581771446621985,93.2418228553378,0.0006784767707135567,0
53.60087960417815,1119.3846153846148,77.33354137383023,40.792156108746234,21.568627450980394,11,6.908576400905673,0.00028221593039681444,0.00029723113248447376,0.9494830774887161,48.70435083293058,51.295649167069435,0.0005794470628812881,0
50.93724531377342,1177.9200000000003,64.66107557006654,50.81539217238946,36.734693877551024,18,5.489428447608201,0.00010578912648796988,0.0010743213195291014,0.0984706573023605,8.964341163576105,91.03565883642389,0.0011801104460170712,0
51.082958724969345,1174.5600000000002,40.03883828770088,50.09053028757179,38.775510204081634,19,3.4088372060772434,0.0003840063047636194,0.0006440520490977162,0.596234893284778,37.35257860814135,62.647421391858636,0.0010280583538613357,0
51.84331797235022,1157.3333333333335,45.471163023028026,55.05488170907402,42.0,21,3.928959938625693,0.0007472935813424287,0.0009527462948160756,0.7843573734250955,43.957414871411785,56.04258512858823,0.0017000398761585042,0
49.85078676071622,1203.591836734694,70.57971804023649,65.16645353758379,56.25,27,5.864090789425508,0.00021095310578633526,0.0011664132247397134,0.180856236290882,15.315686256521696,84.6843137434783,0.0013773663305260487,0
49.52162781296322,1211.5918367346937,147.48614601143566,129.58394962340628,50.0,24,12.17292338391111,0.0004235929649083352,0.001937082012544621,0.21867580317463592,17.943722407960188,82.0562775920398,0.0023606749774529564,0
50.573162508428865,1186.3999999999999,138.63238718102923,146.33927590866048,38.775510204081634,19,11.68513040972937,0.006214213202416564,0.015566957838172964,0.399192524770524,28.530207080401176,71.46979291959883,0.021781171040589527,0
49.75812024879055,1205.8333333333346,38.903772903134964,54.944459384180156,36.17021276595745,17,3.2262976837430486,7.326836922378594e-05,0.001149090465280491,0.06376205480558161,5.994014781551414,94.00598521844859,0.0012223588345042769,0
49.58677685950414,1209.9999999999998,45.56968010289734,61.48239671956157,44.680851063829785,21,3.7660892647022597,0.0001631327908813723,0.0010063073736346888,0.16211030064517146,13.949648372893028,86.05035162710696,0.0011694401645160613,0
49.61522883758609,1209.306122448979,45.20610397650178,68.79922480182076,56.25,27,3.738185322749744,0.00020651162830562952,0.0015056774473572719,0.1371552909078194,12.061263048631195,87.93873695136881,0.0017121890756629013,0
49.79000135482997,1205.061224489796,46.06354676027173,66.4730521840679,56.25,27,3.822506759337005,0.00023653430319662926,0.0012132157154391154,0.19496475374209707,16.315523376865666,83.68447662313433,0.0014497500186357447,0
50.607287449392736,1185.5999999999995,41.237985263248845,60.040802452874786,53.06122448979592,26,3.4782376234184267,5.8077597811906755e-05,0.0014052004943928336,0.04133047066497171,3.9690061732831983,96.03099382671681,0.0014632780922047403,0
50.854353132628184,1179.8399999999992,37.111723215174116,56.12813329282723,46.93877551020408,23,3.1454877962413668,0.0001374232937066298,0.0008707040505470427,0.1578300843096917,13.631541143085027,86.36845885691497,0.0010081273442536726,0
50.38387715930904,1190.8571428571424,39.25981830488117,57.91948434389667,43.75,21,3.296769771283209,8.284536591408954e-05,0.0010681464650155697,0.07755993080301207,7.197737089686823,92.80226291031317,0.0011509918309296594,0
49.81024667931688,1204.5714285714287,38.05259518087615,56.02380446440518,45.83333333333333,22,3.159015254579377,0.00021748384378275615,0.001132618746476204,0.19201858035582625,16.108690210055894,83.8913097899441,0.0013501025902589601,0
50.19806037426573,1195.265306122451,39.83025206538564,52.90242590531765,43.75,21,3.3323356631674175,0.0003203283329016061,0.0008350170305835558,0.38361892173354006,27.725764349399242,72.27423565060076,0.001155345363485162,0
51.062091503268014,1175.039999999999,47.68988255342157,70.32054885903443,46.93877551020408,23,4.058575244538195,0.0002200073641614201,0.001111226459162798,0.1979860741681533,16.526575595265502,83.4734244047345,0.001331233823324218,0
51.69617515880523,1160.6274509803925,57.19509097267186,75.8946638440308,48.0,24,4.927945735245074,0.00024343624748710373,0.0021865470480730495,0.11133364255831502,10.01802143792052,89.98197856207948,0.0024299832955601533,0
51.52514427040391,1164.480000000001,70.63855685307871,71.31648348261007,40.816326530612244,20,6.066103054846684,0.0009724201510582256,0.0014359104754184551,0.6772150267758451,40.37735269267612,59.62264730732388,0.0024083306264766806,0
53.65820734341251,1118.1886792452833,143.21702957987804,156.6613201488195,38.46153846153847,20,12.807948447174567,0.0023171173455338503,0.014897825941939514,0.15553392518909978,13.459918553550654,86.54008144644935,0.017214943287473364,0
55.34298988794755,1084.1481481481476,128.90941786919203,148.85322643083813,20.754716981132077,11,11.890387682659833,9.823953779116797e-05,0.0004242520564119816,0.23155936737704289,18.802127896620576,81.19787210337942,0.0005224915942031496,0
51.63155720776545,1162.0799999999986,78.64667565661196,58.02743897044123,34.69387755102041,17,6.767750555608225,0.00036038137785934446,0.0012596371454369243,0.2860993573941809,22.24550970726388,77.75449029273612,0.0016200185232962687,0
